order_id,customer_id,order_date,status,payment_method,shipping_country,shipping_city
4784,1847,2024-04-11 18:38:46,pending,bank_transfer,Netherlands,Los Angeles
4785,1434,2024-12-14 15:56:05,shipped,credit_card,Canada,Melbourne
4786,414,2023-10-01 15:20:36,pending,google_pay,Germany,New York
4787,1372,2021-12-01 09:24:36,shipped,paypal,Germany,Mumbai
4788,1371,2023-08-17 17:56:00,paid,credit_card,United Kingdom,Madrid
4789,740,2022-04-20 03:26:44,cancelled,apple_pay,Germany,Los Angeles
4790,850,2024-02-24 11:02:27,shipped,apple_pay,France,Los Angeles
4791,743,2024-04-14 12:48:36,shipped,bank_transfer,India,New York
4792,794,2022-09-27 21:38:40,pending,bank_transfer,Spain,Toronto
4793,1322,2023-08-24 18:51:16,shipped,google_pay,Netherlands,Los Angeles
4794,57,2023-06-10 23:05:49,cancelled,paypal,Canada,London
4795,161,2021-08-22 10:42:09,paid,google_pay,India,New York
4796,1117,2024-04-30 02:22:50,paid,google_pay,Canada,Bangalore
4797,44,2023-04-17 13:34:52,shipped,paypal,Netherlands,Mumbai
4798,701,2023-10-17 19:53:55,shipped,bank_transfer,United Kingdom,Chicago
4799,687,2023-08-02 00:39:58,cancelled,google_pay,Netherlands,New York
4800,1645,2021-02-03 09:27:19,paid,apple_pay,Italy,Paris
4801,1353,2021-08-18 06:32:39,paid,apple_pay,Australia,Rome
4802,738,2021-12-14 17:20:16,refunded,google_pay,Italy,Toronto
4803,1108,2020-08-31 04:05:43,shipped,apple_pay,Germany,Mumbai
4804,246,2021-11-28 15:23:03,pending,paypal,Germany,Bangalore
4805,809,2020-02-22 15:05:35,paid,bank_transfer,United States,New York
4806,1003,2023-07-22 04:29:08,pending,credit_card,Canada,Chicago
4807,1790,2022-09-04 07:07:48,refunded,credit_card,United States,New York
4808,1626,2020-02-26 13:26:14,pending,credit_card,India,Amsterdam
4809,429,2023-06-03 07:58:38,paid,paypal,Canada,Madrid
4810,111,2020-01-15 14:32:17,shipped,credit_card,Netherlands,Amsterdam
4811,89,2023-05-09 09:30:00,paid,bank_transfer,Germany,Rome
4812,11,2024-06-27 01:44:41,shipped,credit_card,Canada,Melbourne
4813,1617,2022-03-01 05:48:58,paid,bank_transfer,Netherlands,Los Angeles
4814,1473,2020-06-07 00:52:34,cancelled,credit_card,United Kingdom,Rome
4815,121,2021-08-21 05:44:39,paid,bank_transfer,Australia,Vancouver
4816,1488,2023-05-07 11:22:41,shipped,paypal,Canada,Amsterdam
4817,1003,2022-12-28 15:50:03,cancelled,apple_pay,Canada,Mumbai
4818,451,2020-08-12 01:20:51,paid,bank_transfer,Netherlands,Los Angeles
4819,1804,2023-06-12 10:31:32,paid,credit_card,Netherlands,Toronto
4820,967,2020-01-23 00:28:45,paid,bank_transfer,Netherlands,Berlin
4821,1871,2024-11-21 14:51:00,pending,credit_card,Netherlands,London
4822,1842,2021-10-16 17:02:06,shipped,paypal,Spain,London
4823,767,2022-11-10 15:36:19,refunded,credit_card,Spain,New York
4824,1979,2023-01-04 17:52:16,shipped,bank_transfer,India,Rome
4825,1792,2024-01-14 09:26:21,paid,apple_pay,Netherlands,Melbourne
4826,1608,2021-04-22 05:52:30,paid,google_pay,India,Sydney
4827,203,2025-01-01 12:29:37,paid,google_pay,Germany,Bangalore
4828,1042,2020-04-06 21:10:24,paid,paypal,Australia,London
4829,7,2022-10-24 08:23:28,shipped,apple_pay,United States,Vancouver
4830,1239,2023-02-21 09:52:00,shipped,paypal,Italy,Chicago
4831,888,2023-11-01 03:07:59,pending,apple_pay,France,Chicago
4832,309,2024-04-13 20:57:05,paid,credit_card,India,Sydney
4833,421,2023-03-30 17:06:16,shipped,bank_transfer,United Kingdom,New York
4834,576,2024-01-16 15:47:53,paid,credit_card,Italy,Paris
4835,1131,2021-11-18 01:05:55,shipped,google_pay,India,Madrid
4836,804,2022-07-12 15:03:58,paid,credit_card,Spain,Madrid
4837,725,2024-06-11 20:44:33,cancelled,credit_card,Australia,London
4838,1117,2021-03-02 04:27:34,paid,apple_pay,Netherlands,Los Angeles
4839,1639,2020-01-24 00:36:33,paid,google_pay,France,Los Angeles
4840,1661,2024-08-16 03:41:40,pending,apple_pay,France,New York
4841,1157,2022-09-07 08:15:20,paid,google_pay,Germany,London
4842,131,2024-10-26 02:04:53,paid,apple_pay,France,New York
4843,129,2022-02-21 02:03:19,paid,paypal,India,Paris
4844,269,2021-12-25 06:17:02,paid,apple_pay,United States,Paris
4845,1107,2023-12-23 02:33:39,shipped,paypal,United States,Vancouver
4846,548,2023-05-12 00:25:59,paid,google_pay,France,Chicago
4847,262,2023-11-01 01:35:47,paid,apple_pay,Spain,Vancouver
4848,1899,2023-03-11 19:47:16,shipped,credit_card,Netherlands,Sydney
4849,1476,2020-04-17 16:06:13,cancelled,google_pay,United States,Sydney
4850,1262,2022-11-25 13:28:08,shipped,google_pay,Spain,Rome
4851,1080,2020-10-21 01:28:57,paid,apple_pay,Australia,Bangalore
4852,1162,2022-11-28 16:01:41,shipped,paypal,Italy,Sydney
4853,1436,2023-01-15 20:40:32,shipped,apple_pay,Australia,Sydney
4854,1777,2021-03-24 06:47:10,paid,google_pay,Netherlands,Chicago
4855,435,2022-11-29 17:14:51,paid,paypal,France,Toronto
4856,280,2023-12-24 04:12:21,paid,credit_card,United Kingdom,Los Angeles
4857,219,2020-02-22 07:42:05,pending,apple_pay,Italy,Melbourne
4858,51,2022-11-12 19:45:12,paid,google_pay,India,Berlin
4859,676,2024-02-19 18:13:26,paid,bank_transfer,France,Los Angeles
4860,147,2021-08-30 05:05:34,paid,paypal,India,Vancouver
4861,1077,2024-04-07 07:44:27,paid,apple_pay,United States,Mumbai
4862,1348,2021-10-29 04:33:48,shipped,credit_card,Germany,Los Angeles
4863,144,2021-07-04 19:18:25,shipped,paypal,United States,Los Angeles
4864,1389,2022-06-09 11:57:12,refunded,bank_transfer,United Kingdom,Vancouver
4865,1825,2024-03-22 06:04:30,paid,apple_pay,India,Berlin
4866,1900,2020-01-02 19:22:44,pending,bank_transfer,Australia,Paris
4867,302,2020-05-12 04:04:58,paid,apple_pay,France,Paris
4868,740,2020-03-15 04:31:53,refunded,paypal,Germany,Vancouver
4869,1882,2024-05-27 08:23:51,refunded,apple_pay,United Kingdom,Sydney
4870,416,2022-12-22 06:29:52,paid,google_pay,France,Mumbai
4871,493,2021-02-08 22:00:21,shipped,google_pay,India,Toronto
4872,716,2024-03-23 00:46:20,shipped,credit_card,Italy,Amsterdam
4873,61,2023-07-04 21:29:46,shipped,apple_pay,Canada,Sydney
4874,1406,2020-01-18 10:22:01,paid,credit_card,France,Sydney
4875,1916,2024-02-28 04:12:33,cancelled,apple_pay,Netherlands,Berlin
4876,1768,2022-12-10 20:45:17,shipped,apple_pay,United Kingdom,Sydney
4877,1188,2022-08-14 22:37:16,shipped,bank_transfer,India,Chicago
4878,540,2022-07-15 18:32:24,paid,apple_pay,France,Chicago
4879,1850,2024-08-25 02:30:07,paid,apple_pay,Canada,Vancouver
4880,1832,2020-07-08 21:10:51,shipped,paypal,Australia,Melbourne
4881,1239,2023-01-10 04:15:06,paid,google_pay,Italy,Rome
4882,891,2023-02-21 03:48:04,paid,paypal,India,Vancouver
4883,234,2023-10-05 14:44:59,shipped,apple_pay,France,Chicago
4884,1905,2021-09-04 17:56:08,paid,credit_card,Canada,Bangalore
4885,55,2024-07-28 04:37:44,paid,google_pay,Netherlands,Mumbai
4886,673,2020-02-06 02:55:35,pending,credit_card,Canada,Toronto
4887,1258,2023-05-15 15:53:35,pending,bank_transfer,Germany,Berlin
4888,1327,2020-02-12 05:59:31,paid,credit_card,France,Melbourne
4889,765,2023-02-23 17:11:03,shipped,paypal,Australia,Paris
4890,667,2023-11-05 13:36:15,shipped,credit_card,United Kingdom,Amsterdam
4891,642,2023-02-05 07:36:09,pending,apple_pay,Germany,Sydney
4892,273,2020-10-02 09:35:46,shipped,bank_transfer,Germany,Melbourne
4893,1025,2020-01-05 20:58:21,paid,apple_pay,United States,Melbourne
4894,73,2023-01-22 17:28:37,paid,credit_card,France,Vancouver
4895,478,2023-03-13 01:30:17,shipped,google_pay,Australia,London
4896,1968,2020-01-12 18:09:24,pending,credit_card,United Kingdom,Sydney
4897,722,2020-12-27 11:09:46,refunded,google_pay,Australia,Rome
4898,1007,2021-01-06 22:30:12,paid,google_pay,United Kingdom,Chicago
4899,118,2023-05-25 04:44:24,paid,credit_card,Germany,Rome
4900,1623,2021-10-19 23:02:19,paid,paypal,India,Melbourne
4901,69,2021-11-27 16:05:40,paid,paypal,Italy,Madrid
4902,277,2021-06-11 00:33:50,paid,credit_card,Australia,Sydney
4903,1011,2022-12-12 21:57:45,paid,paypal,France,Madrid
4904,1836,2023-08-02 17:30:55,shipped,google_pay,India,Vancouver
4905,1213,2024-03-22 03:01:44,paid,paypal,United Kingdom,Berlin
4906,1436,2021-11-29 08:25:46,refunded,bank_transfer,Spain,Chicago
4907,1708,2021-07-06 22:09:35,paid,paypal,United Kingdom,Rome
4908,846,2021-03-18 03:59:02,paid,bank_transfer,India,Los Angeles
4909,146,2024-02-13 11:52:10,paid,apple_pay,Germany,Toronto
4910,474,2023-08-24 01:19:44,refunded,google_pay,Netherlands,Mumbai
4911,649,2023-03-03 22:04:57,paid,google_pay,Australia,Chicago
4912,492,2022-08-01 15:38:42,shipped,google_pay,Italy,New York
4913,1455,2021-02-07 00:53:23,shipped,bank_transfer,United Kingdom,Amsterdam
4914,1462,2022-11-30 16:45:14,paid,bank_transfer,Germany,Bangalore
4915,305,2023-09-26 14:20:24,shipped,credit_card,Australia,Melbourne
4916,259,2023-07-09 12:40:49,paid,bank_transfer,Australia,Paris
4917,1167,2023-12-06 02:25:45,pending,google_pay,Netherlands,Melbourne
4918,656,2023-12-03 03:00:52,shipped,google_pay,France,New York
4919,1997,2023-02-25 09:17:09,shipped,credit_card,Spain,Los Angeles
4920,767,2024-01-29 20:25:12,paid,apple_pay,Canada,Toronto
4921,604,2024-11-17 19:48:23,paid,google_pay,Spain,Chicago
4922,1615,2021-12-14 01:12:42,paid,bank_transfer,Germany,Vancouver
4923,651,2023-03-27 21:39:47,paid,credit_card,Spain,London
4924,1725,2020-02-09 23:58:52,pending,apple_pay,Canada,Madrid
4925,1165,2023-06-29 14:45:36,shipped,bank_transfer,France,Bangalore
4926,1663,2021-03-30 15:22:45,shipped,google_pay,France,Paris
4927,1392,2024-09-26 05:19:20,shipped,google_pay,Italy,Bangalore
4928,367,2023-06-13 12:03:32,shipped,google_pay,United Kingdom,Rome
4929,1555,2021-02-11 00:05:19,paid,google_pay,Australia,Los Angeles
4930,1807,2023-11-23 00:34:06,paid,google_pay,Germany,London
4931,30,2023-09-01 06:12:12,paid,google_pay,Italy,Berlin
4932,1681,2024-10-13 16:23:35,refunded,apple_pay,Germany,New York
4933,612,2024-03-01 22:15:36,pending,bank_transfer,India,Vancouver
4934,482,2024-12-06 22:54:27,paid,apple_pay,India,Paris
4935,1542,2022-01-24 18:54:33,refunded,bank_transfer,Australia,Madrid
4936,1271,2022-09-14 06:29:32,pending,bank_transfer,India,Rome
4937,628,2021-10-06 01:02:02,paid,google_pay,United Kingdom,Berlin
4938,321,2020-03-30 15:57:53,refunded,bank_transfer,Italy,Vancouver
4939,577,2022-02-14 02:14:16,shipped,bank_transfer,Germany,London
4940,1087,2023-09-26 16:26:24,paid,bank_transfer,France,Paris
4941,855,2024-08-31 15:04:09,shipped,credit_card,Netherlands,Toronto
4942,1953,2024-11-12 11:28:51,refunded,google_pay,France,Los Angeles
4943,793,2021-09-08 04:07:18,paid,paypal,Spain,Melbourne
4944,1258,2022-02-22 13:12:10,shipped,bank_transfer,United Kingdom,Los Angeles
4945,1741,2021-10-15 03:05:30,shipped,apple_pay,Germany,Bangalore
4946,951,2021-11-25 19:24:34,shipped,credit_card,Germany,Vancouver
4947,709,2024-05-27 22:27:59,shipped,bank_transfer,Netherlands,Mumbai
4948,1265,2022-07-02 02:56:52,paid,credit_card,France,Madrid
4949,127,2021-11-23 04:56:15,shipped,apple_pay,Australia,Paris
4950,1604,2020-05-08 21:09:05,shipped,bank_transfer,Netherlands,Melbourne
4951,765,2021-09-04 19:13:41,paid,apple_pay,United Kingdom,Chicago
4952,1912,2023-11-04 23:41:27,paid,paypal,India,Madrid
4953,468,2023-11-30 16:46:04,paid,credit_card,Spain,Madrid
4954,1640,2020-08-23 16:32:28,paid,bank_transfer,Canada,Mumbai
4955,733,2024-09-23 04:15:17,shipped,bank_transfer,Italy,Berlin
4956,1237,2022-02-13 05:55:20,pending,credit_card,Spain,Rome
4957,452,2022-07-10 19:42:09,shipped,google_pay,Netherlands,New York
4958,1284,2020-03-09 14:02:45,shipped,paypal,United Kingdom,Madrid
4959,6,2023-12-07 00:59:07,shipped,apple_pay,Germany,Bangalore
4960,1221,2024-12-28 19:00:23,cancelled,bank_transfer,Germany,Bangalore
4961,320,2024-09-05 02:34:54,shipped,bank_transfer,Australia,Vancouver
4962,1943,2022-05-09 04:16:18,paid,google_pay,India,New York
4963,854,2020-07-29 11:18:49,paid,google_pay,United Kingdom,Los Angeles
4964,1396,2024-11-03 05:41:52,cancelled,bank_transfer,United Kingdom,Rome
4965,833,2021-05-08 17:32:10,refunded,bank_transfer,Canada,Bangalore
4966,1986,2024-05-10 14:44:55,paid,apple_pay,Australia,Chicago
4967,34,2023-07-19 09:07:34,refunded,bank_transfer,Netherlands,New York
4968,1841,2023-09-21 11:29:44,paid,credit_card,Canada,Toronto
4969,1123,2023-03-07 00:15:12,shipped,paypal,Canada,Vancouver
4970,1019,2024-08-31 12:19:22,pending,paypal,France,Madrid
4971,506,2021-12-01 11:10:19,paid,bank_transfer,Canada,Vancouver
4972,1971,2023-04-20 18:37:16,paid,apple_pay,United Kingdom,Berlin
4973,1481,2023-05-26 14:08:17,shipped,apple_pay,India,London
4974,1506,2021-03-22 02:24:56,paid,bank_transfer,Germany,Berlin
4975,996,2023-07-15 08:34:47,refunded,apple_pay,Australia,Sydney
4976,1755,2020-02-11 08:05:30,paid,apple_pay,Canada,Chicago
4977,977,2023-04-27 04:44:20,paid,bank_transfer,Italy,Mumbai
4978,165,2022-09-03 03:20:58,shipped,paypal,Germany,Bangalore
4979,1131,2023-03-01 14:55:53,shipped,bank_transfer,Canada,Toronto
4980,461,2023-10-20 05:19:08,paid,apple_pay,United Kingdom,Toronto
4981,443,2020-02-24 00:00:13,paid,paypal,Australia,New York
4982,1657,2023-08-11 20:58:48,paid,apple_pay,United States,Sydney
4983,1608,2024-07-11 19:55:51,paid,paypal,Italy,Los Angeles
4984,597,2021-10-07 08:05:24,pending,apple_pay,France,Chicago
4985,1668,2023-06-11 03:58:12,shipped,paypal,Canada,Vancouver
4986,568,2020-09-27 16:10:38,paid,credit_card,India,New York
4987,1106,2021-06-20 14:02:17,pending,paypal,Australia,Melbourne
4988,739,2020-09-28 01:21:40,paid,bank_transfer,India,Los Angeles
4989,1099,2024-01-14 06:47:55,paid,paypal,India,Amsterdam
4990,1630,2023-09-27 05:18:27,shipped,apple_pay,United Kingdom,Toronto
4991,1443,2024-03-09 22:09:04,paid,paypal,Italy,London
4992,1427,2020-06-30 23:07:44,shipped,bank_transfer,Netherlands,Melbourne
4993,1698,2022-09-30 03:38:57,shipped,bank_transfer,Australia,Rome
4994,1241,2021-09-06 09:17:10,paid,apple_pay,Germany,Toronto
4995,1290,2021-08-29 09:46:08,shipped,paypal,India,Rome
4996,1594,2021-04-06 21:02:56,shipped,apple_pay,India,Los Angeles
4997,1584,2023-05-29 11:25:21,shipped,paypal,Germany,Vancouver
4998,1719,2022-01-09 01:59:05,paid,bank_transfer,Canada,Amsterdam
4999,415,2020-07-12 17:46:04,paid,paypal,Canada,Madrid
5000,1625,2021-05-04 20:41:18,paid,credit_card,France,Chicago
5001,1963,2024-02-23 09:33:31,refunded,credit_card,Germany,Amsterdam
5002,98,2024-08-17 10:12:22,paid,credit_card,Netherlands,Rome
5003,1401,2024-06-17 18:53:37,paid,credit_card,Spain,Vancouver
5004,1791,2020-12-22 13:49:04,pending,paypal,Canada,London
5005,1410,2022-06-06 11:03:06,pending,google_pay,Canada,Vancouver
5006,239,2020-10-07 14:03:08,cancelled,credit_card,France,Paris
5007,1536,2021-01-09 12:34:34,paid,bank_transfer,United States,Los Angeles
5008,106,2020-04-20 23:50:11,paid,credit_card,United Kingdom,London
5009,826,2024-06-16 06:06:17,paid,apple_pay,India,Melbourne
5010,1845,2024-07-01 20:22:29,shipped,credit_card,Germany,Madrid
5011,634,2022-01-22 17:00:21,pending,apple_pay,Canada,Rome
5012,483,2023-12-25 22:22:33,pending,credit_card,Germany,Melbourne
5013,336,2023-01-05 00:27:25,shipped,apple_pay,Australia,Melbourne
5014,870,2022-01-24 01:13:35,shipped,credit_card,Germany,Melbourne
5015,1013,2023-11-03 09:50:29,shipped,paypal,United Kingdom,Berlin
5016,505,2023-07-07 19:29:00,paid,google_pay,United Kingdom,Paris
5017,1433,2024-10-15 03:53:57,pending,bank_transfer,Netherlands,Chicago
5018,1044,2021-03-30 01:11:01,shipped,paypal,United States,Amsterdam
5019,863,2020-10-25 19:52:07,paid,credit_card,Spain,Paris
5020,1848,2023-09-21 12:54:30,cancelled,credit_card,Canada,Toronto
5021,158,2020-02-03 16:40:11,shipped,credit_card,Spain,Toronto
5022,641,2021-07-03 07:32:12,paid,credit_card,Netherlands,Amsterdam
5023,48,2020-02-04 22:35:24,paid,bank_transfer,United States,Rome
5024,974,2023-12-07 15:20:56,paid,credit_card,France,New York
5025,1726,2021-05-11 03:36:19,shipped,google_pay,France,Chicago
5026,610,2021-04-14 17:10:52,shipped,apple_pay,Germany,Mumbai
5027,1657,2021-05-21 18:51:25,pending,apple_pay,Germany,Berlin
5028,513,2020-03-30 07:07:00,paid,credit_card,United Kingdom,Melbourne
5029,1903,2024-06-26 08:17:14,paid,paypal,Germany,Bangalore
5030,566,2024-04-28 17:38:41,paid,bank_transfer,Netherlands,Los Angeles
5031,251,2024-05-22 20:49:47,pending,paypal,United Kingdom,Los Angeles
5032,23,2023-02-15 09:12:02,paid,apple_pay,Spain,Melbourne
5033,1980,2020-10-06 14:30:31,pending,credit_card,Italy,Mumbai
5034,1743,2023-12-09 23:53:00,pending,credit_card,United Kingdom,Bangalore
5035,1106,2024-10-05 08:31:06,paid,paypal,United States,Paris
5036,788,2023-09-29 20:47:18,paid,bank_transfer,Canada,Paris
5037,1576,2024-06-06 06:00:59,shipped,bank_transfer,India,Amsterdam
5038,1054,2020-04-06 18:44:03,pending,paypal,France,Bangalore
5039,1770,2023-05-30 19:35:35,cancelled,bank_transfer,Italy,Amsterdam
5040,1419,2022-11-22 19:57:53,paid,bank_transfer,Netherlands,Chicago
5041,261,2024-06-21 13:37:22,refunded,credit_card,United States,Los Angeles
5042,1751,2021-11-23 02:24:28,shipped,apple_pay,Italy,Vancouver
5043,740,2022-01-03 01:51:54,shipped,apple_pay,Germany,Chicago
5044,797,2022-10-21 15:21:56,paid,apple_pay,India,London
5045,828,2020-09-26 06:08:12,shipped,bank_transfer,France,Melbourne
5046,1820,2022-01-16 21:50:35,paid,google_pay,Netherlands,London
5047,1278,2024-06-07 15:54:24,paid,bank_transfer,United States,Vancouver
5048,1489,2023-01-06 08:17:26,paid,google_pay,Australia,Paris
5049,1989,2020-03-31 13:33:44,refunded,google_pay,United States,Melbourne
5050,1411,2023-08-11 12:48:32,refunded,bank_transfer,Spain,New York
5051,1427,2023-08-02 17:32:52,refunded,credit_card,Australia,Berlin
5052,49,2022-06-17 04:55:30,paid,paypal,United Kingdom,London
5053,341,2023-06-15 02:15:15,paid,credit_card,Italy,Sydney
5054,1862,2024-10-06 13:14:51,shipped,google_pay,Spain,Bangalore
5055,1957,2020-03-16 19:02:17,paid,paypal,France,Berlin
5056,1030,2024-04-27 23:37:45,shipped,apple_pay,Spain,Mumbai
5057,67,2024-07-15 10:27:07,paid,credit_card,India,Berlin
5058,956,2022-03-31 03:45:54,cancelled,bank_transfer,Canada,Rome
5059,1555,2020-03-06 15:13:45,paid,paypal,Canada,London
5060,300,2021-12-29 04:53:44,cancelled,credit_card,United States,London
5061,577,2023-06-11 14:33:03,paid,google_pay,Spain,New York
5062,988,2022-05-21 10:48:45,pending,paypal,India,Los Angeles
5063,1376,2022-07-25 13:42:25,paid,credit_card,Germany,Paris
5064,1673,2024-11-08 11:28:59,paid,paypal,France,New York
5065,1059,2023-01-18 12:42:08,paid,apple_pay,United States,Sydney
5066,623,2021-09-04 13:20:11,paid,apple_pay,Germany,Chicago
5067,890,2024-05-02 10:13:07,paid,credit_card,Spain,New York
5068,1934,2022-04-21 01:00:55,pending,google_pay,Canada,Melbourne
5069,1382,2024-09-17 00:23:35,pending,google_pay,Canada,Toronto
5070,1179,2024-06-21 04:42:31,paid,apple_pay,Canada,Berlin
5071,1663,2021-07-26 15:29:51,cancelled,bank_transfer,United Kingdom,Mumbai
5072,940,2022-09-14 08:49:28,cancelled,google_pay,France,Rome
5073,1157,2023-09-29 01:38:59,paid,paypal,Canada,Sydney
5074,128,2024-09-27 22:35:11,paid,apple_pay,France,Bangalore
5075,1498,2024-08-09 15:35:31,refunded,bank_transfer,India,Madrid
5076,1673,2020-01-23 13:44:07,shipped,credit_card,Australia,Rome
5077,1332,2021-09-28 05:33:17,paid,bank_transfer,Australia,Paris
5078,662,2020-06-30 09:54:50,shipped,google_pay,Germany,Vancouver
5079,483,2020-03-14 08:34:18,paid,bank_transfer,Netherlands,Paris
5080,1775,2022-04-18 07:43:25,paid,paypal,Australia,Los Angeles
5081,1927,2023-04-01 10:48:54,shipped,apple_pay,Canada,Chicago
5082,541,2021-12-21 20:53:20,cancelled,apple_pay,Netherlands,Amsterdam
5083,1827,2020-07-28 13:32:18,shipped,apple_pay,India,Melbourne
5084,41,2022-09-17 16:44:59,paid,google_pay,United States,Bangalore
5085,210,2024-01-29 21:52:19,shipped,credit_card,Netherlands,Amsterdam
5086,442,2022-02-05 03:39:29,paid,google_pay,Canada,New York
5087,1093,2021-03-30 18:24:15,paid,bank_transfer,Germany,London
5088,273,2020-09-11 20:22:44,shipped,credit_card,Netherlands,London
5089,1615,2020-11-10 14:16:12,paid,apple_pay,Germany,New York
5090,1096,2023-06-08 20:14:52,shipped,paypal,Germany,Berlin
5091,1226,2021-02-13 08:19:19,paid,google_pay,Italy,Madrid
5092,1091,2021-04-29 16:14:46,cancelled,google_pay,Germany,Melbourne
5093,444,2022-06-22 17:24:16,pending,paypal,Australia,Paris
5094,1644,2023-04-20 10:29:43,pending,credit_card,United Kingdom,Melbourne
5095,370,2024-08-04 12:22:06,paid,apple_pay,Australia,Madrid
5096,1570,2023-12-02 21:51:26,paid,paypal,Spain,Bangalore
5097,1087,2021-08-02 08:05:04,shipped,credit_card,Netherlands,Madrid
5098,607,2024-04-03 15:13:31,pending,credit_card,Netherlands,Rome
5099,1985,2023-12-24 12:46:44,cancelled,google_pay,Netherlands,Bangalore
5100,976,2024-02-19 22:14:26,shipped,google_pay,Australia,Los Angeles
5101,478,2021-12-08 09:09:20,cancelled,paypal,Germany,Paris
5102,1132,2024-02-05 00:05:20,paid,apple_pay,Germany,Mumbai
5103,702,2022-11-12 08:11:18,paid,paypal,Canada,Berlin
5104,53,2021-12-31 06:45:46,shipped,google_pay,Germany,Vancouver
5105,1360,2021-08-06 01:24:23,shipped,google_pay,United Kingdom,Madrid
5106,1426,2023-04-02 08:07:08,paid,google_pay,Canada,New York
5107,1397,2020-03-23 10:03:02,refunded,credit_card,Germany,Madrid
5108,1254,2020-06-09 09:01:13,pending,credit_card,United States,Sydney
5109,173,2023-01-01 06:44:09,paid,google_pay,Australia,Chicago
5110,225,2024-07-15 18:30:36,paid,google_pay,Germany,Paris
5111,498,2023-04-23 05:33:43,paid,apple_pay,Italy,Paris
5112,658,2022-12-13 17:59:53,cancelled,paypal,Netherlands,Mumbai
5113,276,2023-10-07 01:48:55,refunded,paypal,France,Sydney
5114,1528,2024-11-20 03:26:07,pending,paypal,Germany,Berlin
5115,413,2022-10-27 14:23:29,paid,bank_transfer,Netherlands,Sydney
5116,1147,2024-06-12 04:19:45,paid,paypal,Netherlands,London
5117,1597,2020-07-21 12:05:20,cancelled,bank_transfer,Netherlands,Chicago
5118,809,2024-03-19 14:42:50,cancelled,paypal,Germany,London
5119,1441,2021-04-17 02:36:18,shipped,apple_pay,United States,Melbourne
5120,1031,2021-11-22 07:53:42,refunded,paypal,Italy,Bangalore
5121,1298,2020-07-30 18:56:32,refunded,credit_card,Netherlands,Los Angeles
5122,932,2022-10-13 00:10:11,refunded,paypal,France,Toronto
5123,1342,2023-08-13 16:00:31,paid,credit_card,Spain,Chicago
5124,578,2020-01-10 09:28:54,shipped,credit_card,France,Madrid
5125,1568,2020-02-02 08:35:38,paid,paypal,Italy,Toronto
5126,1844,2023-11-06 23:29:35,paid,apple_pay,Italy,London
5127,389,2022-08-24 17:14:10,paid,credit_card,Germany,Amsterdam
5128,272,2021-04-16 21:42:53,shipped,credit_card,Netherlands,Bangalore
5129,1205,2021-03-06 11:51:12,shipped,credit_card,Netherlands,Sydney
5130,1030,2022-11-08 17:47:42,cancelled,credit_card,Canada,Madrid
5131,1566,2024-04-06 03:42:13,paid,bank_transfer,Italy,Vancouver
5132,1573,2020-12-29 07:37:04,paid,bank_transfer,Australia,Toronto
5133,1879,2022-08-13 20:06:50,cancelled,apple_pay,France,Rome
5134,260,2024-03-30 12:56:22,paid,paypal,Spain,Melbourne
5135,1820,2024-11-22 03:15:34,pending,credit_card,Italy,New York
5136,919,2020-08-10 01:53:22,cancelled,apple_pay,India,Bangalore
5137,1234,2021-05-28 18:08:42,shipped,bank_transfer,Spain,Amsterdam
5138,1034,2023-04-08 03:59:23,shipped,google_pay,Italy,New York
5139,1464,2022-04-09 05:04:08,refunded,apple_pay,United Kingdom,Sydney
5140,753,2024-05-31 09:19:30,paid,credit_card,Italy,Rome
5141,219,2022-03-23 10:26:19,paid,apple_pay,France,Bangalore
5142,1931,2024-01-04 08:17:17,cancelled,apple_pay,Germany,Madrid
5143,179,2022-05-24 18:43:18,paid,paypal,United States,Melbourne
5144,1482,2020-02-02 20:03:54,shipped,credit_card,France,Berlin
5145,25,2021-03-04 00:30:44,paid,credit_card,Netherlands,Paris
5146,821,2022-04-16 10:09:38,paid,google_pay,Australia,Toronto
5147,1163,2022-08-06 11:39:25,cancelled,paypal,Spain,Rome
5148,1954,2023-12-16 21:40:41,refunded,credit_card,Germany,Madrid
5149,1371,2022-10-15 23:52:36,paid,apple_pay,Australia,Sydney
5150,1803,2020-09-15 05:12:07,refunded,paypal,Germany,Bangalore
5151,530,2023-05-23 05:54:05,cancelled,paypal,Netherlands,Sydney
5152,101,2021-02-16 03:36:49,pending,paypal,United Kingdom,Vancouver
5153,1527,2022-01-05 03:03:34,paid,bank_transfer,France,Chicago
5154,1979,2024-08-17 05:26:58,shipped,credit_card,United States,Vancouver
5155,860,2022-05-23 16:36:36,cancelled,credit_card,United States,Sydney
5156,1267,2020-03-01 14:23:00,paid,google_pay,Italy,Vancouver
5157,731,2023-11-14 20:16:14,paid,credit_card,India,Bangalore
5158,1693,2020-03-11 14:28:44,pending,apple_pay,United States,Mumbai
5159,464,2024-07-29 05:26:21,cancelled,google_pay,Australia,Mumbai
5160,1668,2023-01-13 14:14:24,pending,bank_transfer,Australia,Los Angeles
5161,1014,2020-05-30 01:50:56,paid,google_pay,Germany,Bangalore
5162,1986,2022-09-06 03:36:01,shipped,google_pay,Spain,Chicago
5163,140,2023-12-16 20:50:44,shipped,paypal,United Kingdom,Rome
5164,115,2024-05-30 00:47:07,paid,bank_transfer,United States,Melbourne
