session_id,customer_id,session_start,device_type,traffic_source,landed_on_page
7295,682,2021-05-05 04:36:39,mobile,Organic Search,home
7296,1978,2021-03-17 00:46:39,desktop,Direct,product
7297,614,2024-08-03 18:50:14,desktop,Direct,checkout
7298,1228,2020-11-24 21:10:05,tablet,Direct,checkout
7299,456,2022-01-17 05:28:04,desktop,Organic Search,search
7300,970,2024-04-05 10:53:37,mobile,Paid Social,cart
7301,284,2024-09-07 20:55:47,mobile,Paid Social,product
7302,447,2024-02-27 05:03:35,mobile,Push Notification,checkout
7303,1882,2021-07-14 16:48:34,desktop,Direct,search
7304,672,2020-10-22 00:12:35,mobile,Ads,checkout
7305,1889,2023-04-24 20:43:36,desktop,Organic Search,home
7306,379,2021-02-18 23:28:08,tablet,Organic Search,home
7307,1838,2024-10-26 00:03:19,desktop,Organic Search,home
7308,1450,2023-07-23 16:01:56,mobile,Direct,product
7309,1434,2022-08-14 15:09:53,desktop,Direct,cart
7310,677,2022-09-25 10:06:03,desktop,Organic Search,product
7311,562,2021-12-18 04:07:49,mobile,Paid Social,home
7312,1522,2023-05-13 06:37:35,desktop,Ads,search
7313,51,2023-10-25 17:12:30,tablet,Direct,cart
7314,905,2020-12-14 12:37:09,mobile,Paid Social,search
7315,1209,2020-06-04 18:48:29,tablet,Email,cart
7316,1401,2022-12-22 21:12:38,tablet,Email,checkout
7317,31,2024-12-24 14:52:16,tablet,Paid Social,cart
7318,97,2022-04-12 21:59:01,desktop,Direct,checkout
7319,1216,2024-08-10 00:24:36,tablet,Push Notification,search
7320,976,2021-10-11 09:23:29,tablet,Email,search
7321,480,2022-01-23 18:59:53,tablet,Ads,product
7322,1545,2023-06-22 22:09:12,desktop,Ads,cart
7323,363,2020-06-28 07:11:42,tablet,Direct,cart
7324,317,2022-07-11 03:33:32,mobile,Paid Social,product
7325,1974,2021-03-06 09:45:54,tablet,Ads,checkout
7326,1838,2021-06-07 06:01:02,mobile,Push Notification,search
7327,1714,2023-11-14 17:31:19,desktop,Ads,product
7328,1995,2020-10-30 21:00:23,desktop,Organic Search,search
7329,245,2021-07-31 14:56:37,desktop,Organic Search,cart
7330,1966,2021-08-02 02:14:51,tablet,Push Notification,cart
7331,1385,2023-02-05 11:40:58,mobile,Paid Social,checkout
7332,801,2022-02-11 17:01:32,tablet,Paid Social,cart
7333,1039,2020-12-30 01:32:59,mobile,Push Notification,home
7334,241,2024-01-28 16:39:18,mobile,Organic Search,product
7335,729,2021-03-27 13:28:04,desktop,Push Notification,cart
7336,947,2023-03-21 00:34:07,tablet,Push Notification,cart
7337,1828,2024-02-15 00:11:18,desktop,Push Notification,checkout
7338,1005,2021-01-26 22:17:36,mobile,Ads,checkout
7339,1101,2021-02-24 10:18:38,mobile,Organic Search,product
7340,321,2021-10-14 10:14:59,tablet,Push Notification,product
7341,1893,2023-10-19 17:08:57,mobile,Ads,product
7342,871,2022-03-05 16:23:22,desktop,Push Notification,search
7343,1766,2024-11-09 23:00:51,desktop,Organic Search,search
7344,1334,2022-09-20 08:35:28,tablet,Direct,checkout
7345,862,2023-06-29 01:02:09,desktop,Email,cart
7346,1589,2024-04-26 01:37:22,tablet,Email,home
7347,808,2024-03-17 00:11:28,desktop,Push Notification,search
7348,1441,2024-07-24 02:02:49,tablet,Direct,cart
7349,472,2024-11-16 01:02:50,tablet,Organic Search,checkout
7350,340,2024-08-24 14:52:33,tablet,Email,cart
7351,591,2024-05-16 07:16:27,tablet,Email,cart
7352,121,2024-05-31 15:34:20,desktop,Direct,checkout
7353,1660,2024-03-10 07:23:27,desktop,Ads,search
7354,1940,2020-07-29 02:54:14,desktop,Paid Social,product
7355,1747,2024-09-03 22:10:36,desktop,Email,home
7356,716,2022-03-01 04:49:24,desktop,Ads,product
7357,766,2023-05-09 03:09:50,tablet,Email,checkout
7358,1575,2022-06-09 21:41:57,desktop,Paid Social,checkout
7359,987,2023-03-01 02:48:50,tablet,Email,cart
7360,1776,2024-12-02 02:40:10,tablet,Organic Search,cart
7361,90,2024-01-16 06:07:14,tablet,Push Notification,cart
7362,1980,2020-08-19 08:30:44,tablet,Direct,cart
7363,1094,2023-08-27 19:55:46,tablet,Direct,product
7364,1746,2020-06-26 16:57:10,desktop,Paid Social,home
7365,1409,2023-12-01 07:40:09,desktop,Ads,product
7366,1852,2021-05-19 16:41:24,desktop,Push Notification,home
7367,919,2023-08-19 11:53:32,tablet,Direct,cart
7368,254,2021-10-20 01:39:05,tablet,Paid Social,checkout
7369,878,2023-04-29 05:10:59,tablet,Email,checkout
7370,1856,2021-10-18 23:44:33,mobile,Ads,home
7371,1586,2020-03-12 09:49:42,desktop,Paid Social,home
7372,1119,2023-03-15 11:07:32,mobile,Ads,home
7373,701,2022-10-06 20:12:35,desktop,Direct,product
7374,1273,2020-04-17 13:40:29,desktop,Push Notification,checkout
7375,939,2022-07-26 22:58:46,mobile,Direct,search
7376,1801,2020-02-25 02:04:29,tablet,Paid Social,cart
7377,1236,2024-12-19 02:58:27,mobile,Paid Social,product
7378,18,2020-04-29 13:45:56,desktop,Direct,home
7379,1537,2023-07-30 16:18:49,tablet,Organic Search,home
7380,385,2021-12-23 00:41:37,tablet,Push Notification,search
7381,625,2020-01-27 14:04:25,tablet,Ads,product
7382,547,2020-10-06 00:45:23,mobile,Direct,checkout
7383,512,2022-01-20 20:04:40,tablet,Ads,cart
7384,966,2024-02-18 17:12:51,tablet,Ads,search
7385,1093,2022-01-08 17:03:52,tablet,Ads,home
7386,1182,2024-08-05 01:27:18,mobile,Push Notification,home
7387,1265,2020-12-18 05:09:47,mobile,Push Notification,checkout
7388,565,2023-07-06 15:08:28,mobile,Organic Search,home
7389,121,2022-11-09 13:35:40,desktop,Push Notification,checkout
7390,551,2023-07-18 02:58:41,desktop,Organic Search,search
7391,780,2024-01-31 22:45:13,mobile,Push Notification,search
7392,826,2020-09-05 16:16:22,desktop,Paid Social,search
7393,886,2023-04-04 19:35:15,desktop,Push Notification,cart
7394,1640,2023-02-07 04:14:07,desktop,Organic Search,home
7395,560,2020-11-04 23:13:25,tablet,Ads,product
7396,962,2021-04-14 04:22:54,mobile,Ads,product
7397,923,2022-12-05 09:01:12,tablet,Email,search
7398,1627,2024-08-09 10:52:11,tablet,Push Notification,home
7399,1608,2024-11-07 01:03:10,desktop,Paid Social,search
7400,1406,2021-09-25 05:36:46,mobile,Email,home
7401,1245,2022-05-29 15:24:59,desktop,Organic Search,checkout
7402,694,2023-09-22 20:17:59,tablet,Ads,cart
7403,788,2021-01-03 23:29:30,mobile,Organic Search,cart
7404,1894,2021-06-04 13:09:55,mobile,Paid Social,checkout
7405,808,2023-01-12 02:00:51,mobile,Ads,cart
7406,1416,2022-10-15 22:25:41,mobile,Email,home
7407,973,2021-01-18 06:50:59,mobile,Email,cart
7408,660,2020-03-27 21:51:28,mobile,Direct,home
7409,1406,2020-12-09 00:10:42,mobile,Push Notification,checkout
7410,193,2023-09-24 00:38:56,desktop,Push Notification,checkout
7411,1171,2024-10-18 02:43:24,mobile,Ads,search
7412,506,2022-05-12 02:52:16,mobile,Organic Search,home
7413,1349,2020-07-22 01:13:34,desktop,Email,home
7414,1887,2024-01-29 18:17:57,desktop,Email,product
7415,1767,2021-02-09 11:12:14,tablet,Push Notification,home
7416,1995,2021-12-29 16:03:23,tablet,Email,product
7417,672,2021-07-28 21:24:06,desktop,Direct,search
7418,1857,2020-11-12 10:38:16,mobile,Direct,cart
7419,110,2020-03-02 18:27:42,tablet,Push Notification,home
7420,846,2020-12-26 20:21:57,tablet,Direct,product
7421,79,2024-04-04 01:25:02,desktop,Ads,search
7422,53,2022-08-20 05:00:30,desktop,Ads,checkout
7423,1615,2021-04-30 23:29:07,mobile,Email,product
7424,1711,2021-11-02 03:03:52,mobile,Push Notification,product
7425,586,2021-04-20 15:29:20,desktop,Push Notification,checkout
7426,914,2022-09-09 23:39:35,mobile,Paid Social,checkout
7427,1868,2024-09-19 21:58:50,mobile,Email,product
7428,1458,2022-10-05 04:48:13,tablet,Push Notification,product
7429,670,2020-03-23 09:30:18,tablet,Direct,checkout
7430,1998,2022-08-27 07:16:50,mobile,Direct,home
7431,1009,2022-06-09 23:08:13,tablet,Email,checkout
7432,466,2021-01-15 09:56:36,tablet,Direct,cart
7433,641,2024-11-18 03:03:22,desktop,Email,cart
7434,783,2022-11-22 16:32:51,tablet,Email,search
7435,800,2022-06-11 19:23:01,mobile,Push Notification,home
7436,1431,2024-10-13 19:17:13,tablet,Ads,checkout
7437,1108,2023-12-03 18:59:50,mobile,Direct,search
7438,55,2024-06-06 08:54:56,mobile,Direct,product
7439,687,2021-05-03 21:24:45,tablet,Ads,search
7440,918,2022-04-26 06:10:40,tablet,Email,home
7441,645,2024-10-09 14:44:08,mobile,Ads,search
7442,1896,2024-07-21 04:08:11,desktop,Paid Social,search
7443,855,2021-11-21 19:12:14,tablet,Ads,search
7444,1697,2021-07-18 19:13:23,desktop,Organic Search,home
7445,1231,2023-09-13 15:56:22,mobile,Ads,product
7446,1933,2023-06-23 01:24:27,desktop,Email,checkout
7447,752,2022-03-24 06:40:02,desktop,Organic Search,checkout
7448,1022,2020-08-26 23:18:27,desktop,Organic Search,product
7449,1411,2022-09-01 05:59:35,mobile,Direct,search
7450,285,2022-01-11 06:15:55,desktop,Email,home
7451,1667,2023-08-07 08:48:09,mobile,Push Notification,search
7452,201,2020-12-19 02:14:26,tablet,Direct,checkout
7453,959,2021-11-03 06:07:41,tablet,Organic Search,cart
7454,1045,2020-10-26 06:46:16,mobile,Organic Search,search
7455,1765,2021-04-13 05:26:37,tablet,Direct,search
7456,1054,2021-09-17 08:28:01,tablet,Direct,product
7457,906,2021-01-29 05:18:13,mobile,Ads,search
7458,1590,2024-08-14 11:23:40,tablet,Ads,search
7459,153,2024-03-31 15:23:45,tablet,Ads,home
7460,835,2021-11-26 03:00:48,tablet,Direct,checkout
7461,1286,2023-11-09 06:58:16,desktop,Push Notification,home
7462,1916,2021-12-03 01:05:30,tablet,Paid Social,home
7463,935,2021-03-19 02:23:47,desktop,Paid Social,cart
7464,1594,2024-03-05 06:58:22,tablet,Paid Social,home
7465,875,2020-09-12 18:47:35,mobile,Email,checkout
7466,599,2021-06-24 14:21:50,mobile,Paid Social,checkout
7467,1704,2020-03-23 03:22:03,mobile,Push Notification,cart
7468,651,2023-03-31 03:02:11,tablet,Direct,home
7469,51,2020-02-20 22:57:43,desktop,Direct,cart
7470,1872,2023-02-17 11:57:47,tablet,Ads,product
7471,340,2024-07-28 17:49:14,mobile,Direct,cart
7472,148,2023-05-21 16:48:19,desktop,Paid Social,checkout
7473,1399,2024-07-17 17:21:57,tablet,Email,cart
7474,1770,2023-11-09 03:48:34,mobile,Email,checkout
7475,1935,2021-01-24 23:27:04,mobile,Paid Social,checkout
7476,587,2022-06-02 01:14:27,tablet,Paid Social,cart
7477,106,2020-02-20 07:46:38,tablet,Organic Search,search
7478,784,2020-07-29 11:40:44,tablet,Organic Search,product
7479,1156,2024-10-25 01:39:38,mobile,Ads,product
7480,1589,2021-12-17 06:28:57,mobile,Ads,product
7481,579,2023-02-09 22:09:41,mobile,Direct,checkout
7482,204,2023-11-07 20:27:31,tablet,Email,product
7483,843,2024-01-29 16:22:18,tablet,Email,search
7484,90,2021-03-27 10:38:37,tablet,Ads,home
7485,1268,2020-04-08 19:33:11,mobile,Email,search
7486,373,2022-12-17 20:17:25,desktop,Organic Search,cart
7487,97,2022-02-01 00:02:13,desktop,Direct,checkout
7488,1511,2023-12-03 19:43:41,tablet,Paid Social,search
7489,498,2020-03-02 00:00:40,desktop,Direct,product
7490,1554,2023-05-28 09:27:13,desktop,Push Notification,search
7491,369,2023-08-23 23:40:10,desktop,Organic Search,product
7492,1247,2024-03-14 04:19:42,tablet,Email,cart
7493,1610,2020-11-24 18:01:31,desktop,Email,home
7494,1203,2023-10-28 03:39:45,desktop,Email,product
7495,1084,2024-04-25 07:32:52,desktop,Email,cart
7496,451,2021-06-05 20:23:28,mobile,Ads,cart
7497,722,2022-03-29 14:18:33,tablet,Email,cart
7498,122,2021-01-15 09:11:27,tablet,Direct,home
7499,76,2021-02-09 20:35:09,desktop,Direct,home
7500,160,2022-06-19 15:24:45,tablet,Email,checkout
7501,1691,2022-08-18 12:10:01,desktop,Email,product
7502,1185,2023-12-23 21:54:58,desktop,Direct,checkout
7503,1740,2022-12-05 03:00:29,desktop,Push Notification,search
7504,1006,2020-04-03 16:11:32,mobile,Organic Search,home
7505,1627,2020-09-22 23:37:47,mobile,Push Notification,product
7506,1469,2021-01-13 19:58:14,tablet,Direct,product
7507,1822,2020-10-01 14:33:34,mobile,Direct,search
7508,586,2024-06-26 19:49:41,tablet,Direct,product
7509,1691,2023-12-09 22:14:47,mobile,Ads,search
7510,1128,2023-09-22 06:19:37,desktop,Email,search
7511,1690,2023-01-11 12:15:33,desktop,Direct,checkout
7512,1944,2022-07-05 03:26:25,desktop,Push Notification,checkout
7513,870,2024-09-30 17:55:50,desktop,Organic Search,search
7514,1621,2021-01-18 09:55:21,tablet,Organic Search,search
7515,751,2021-05-27 05:38:50,desktop,Ads,checkout
7516,1200,2020-11-29 03:54:45,tablet,Paid Social,search
7517,1732,2023-08-19 10:55:03,tablet,Direct,search
7518,871,2023-08-23 13:52:44,mobile,Organic Search,cart
7519,439,2020-05-20 13:19:08,mobile,Email,product
7520,1360,2021-06-25 11:44:22,desktop,Email,search
7521,1096,2021-03-11 22:58:15,desktop,Direct,product
7522,977,2020-07-05 06:50:42,desktop,Organic Search,home
7523,1869,2020-10-05 08:21:27,desktop,Direct,home
7524,488,2024-11-23 18:47:59,desktop,Direct,checkout
7525,668,2020-08-26 14:02:09,mobile,Direct,cart
7526,205,2021-06-30 14:39:59,desktop,Push Notification,product
7527,94,2020-01-30 22:42:59,desktop,Direct,search
7528,1588,2024-05-12 10:18:54,tablet,Ads,cart
7529,1963,2020-01-10 16:45:39,mobile,Paid Social,home
7530,620,2021-07-09 06:09:06,tablet,Organic Search,cart
7531,811,2021-03-03 22:15:49,tablet,Direct,search
7532,743,2022-09-08 16:08:26,desktop,Direct,cart
7533,320,2024-03-21 17:29:13,tablet,Email,cart
7534,1569,2021-05-08 04:00:43,mobile,Paid Social,checkout
7535,1091,2021-03-27 22:03:00,mobile,Push Notification,cart
7536,739,2023-08-29 20:28:15,mobile,Ads,home
7537,99,2022-02-15 09:44:15,desktop,Organic Search,search
7538,1667,2024-09-27 04:57:28,tablet,Paid Social,product
7539,232,2024-03-06 00:13:43,desktop,Organic Search,product
7540,970,2022-10-07 16:24:13,mobile,Direct,product
7541,485,2020-12-08 15:36:54,tablet,Ads,cart
7542,1405,2021-04-22 09:12:30,mobile,Direct,product
7543,1461,2021-12-27 04:12:00,desktop,Organic Search,home
7544,989,2022-05-26 02:48:29,desktop,Organic Search,checkout
7545,424,2024-11-18 17:04:38,tablet,Ads,product
7546,1062,2020-08-28 19:04:03,mobile,Push Notification,product
7547,1938,2020-12-12 23:23:21,tablet,Ads,checkout
7548,774,2021-08-01 04:37:00,desktop,Push Notification,search
7549,1667,2022-05-03 14:15:51,mobile,Organic Search,search
7550,1579,2022-07-01 16:05:45,mobile,Direct,search
7551,1031,2021-08-10 03:05:41,tablet,Email,cart
7552,7,2024-01-07 21:26:19,desktop,Email,home
7553,1747,2024-08-30 23:10:56,tablet,Email,checkout
7554,1465,2022-08-06 06:40:12,tablet,Email,cart
7555,1977,2022-09-23 12:11:38,mobile,Email,cart
7556,1131,2024-10-09 19:39:35,tablet,Direct,checkout
7557,1403,2021-08-24 00:46:20,mobile,Paid Social,search
7558,1752,2023-03-19 11:06:34,tablet,Push Notification,product
7559,1756,2021-01-19 10:45:10,tablet,Ads,checkout
7560,212,2020-01-27 09:51:04,desktop,Direct,product
7561,1138,2024-07-09 21:25:38,desktop,Ads,product
7562,348,2024-09-03 04:11:55,tablet,Email,search
7563,1958,2024-04-07 06:41:46,tablet,Push Notification,search
7564,1443,2020-07-12 19:22:19,mobile,Direct,checkout
7565,1607,2021-10-24 01:03:11,mobile,Ads,checkout
7566,270,2023-01-03 14:17:04,mobile,Email,checkout
7567,782,2020-08-21 10:25:22,desktop,Email,cart
7568,662,2024-09-18 04:06:49,mobile,Paid Social,checkout
7569,501,2022-10-31 22:55:35,desktop,Push Notification,search
7570,165,2022-02-13 14:02:21,desktop,Direct,product
7571,911,2021-12-12 21:59:44,desktop,Direct,search
7572,836,2023-05-30 22:12:16,desktop,Ads,checkout
7573,988,2024-10-28 23:21:25,desktop,Ads,cart
7574,1263,2022-09-06 02:46:18,desktop,Push Notification,home
7575,1846,2020-01-01 19:33:55,mobile,Direct,search
7576,210,2023-08-01 12:57:35,tablet,Email,home
7577,1679,2023-06-24 04:40:15,mobile,Direct,product
7578,653,2021-11-15 21:51:14,tablet,Paid Social,product
7579,316,2023-03-24 15:25:58,desktop,Organic Search,checkout
7580,1439,2020-07-19 05:07:47,desktop,Direct,search
7581,706,2020-02-16 22:32:50,tablet,Organic Search,cart
7582,1888,2022-01-13 21:54:59,tablet,Direct,product
7583,1416,2024-07-07 20:45:16,desktop,Push Notification,product
7584,843,2022-05-30 13:15:49,desktop,Email,checkout
7585,486,2020-12-28 15:06:23,desktop,Ads,checkout
7586,422,2021-05-31 06:16:55,mobile,Push Notification,search
7587,844,2024-08-15 00:23:02,tablet,Organic Search,product
7588,1198,2021-07-16 17:28:50,tablet,Ads,search
7589,1084,2021-09-12 20:46:52,desktop,Direct,home
7590,727,2024-04-17 16:09:09,mobile,Paid Social,product
7591,479,2022-03-20 17:52:27,tablet,Organic Search,product
7592,1301,2024-07-27 05:46:33,mobile,Push Notification,cart
7593,1337,2023-11-17 10:31:56,tablet,Organic Search,search
7594,261,2023-02-02 22:31:10,desktop,Email,home
7595,123,2021-07-06 06:57:19,tablet,Ads,checkout
7596,635,2022-07-17 16:30:38,tablet,Direct,product
7597,1997,2020-04-22 10:17:57,desktop,Ads,search
7598,1305,2021-10-02 23:42:43,tablet,Paid Social,cart
7599,1777,2024-07-07 08:29:16,desktop,Push Notification,search
7600,322,2022-11-02 19:01:20,desktop,Email,cart
7601,5,2020-01-25 08:55:46,mobile,Ads,home
7602,1625,2022-04-08 04:30:59,tablet,Ads,product
7603,1638,2020-04-10 16:43:44,desktop,Ads,home
7604,1115,2024-03-12 04:34:06,tablet,Ads,search
7605,71,2024-02-12 19:58:01,desktop,Organic Search,cart
7606,1985,2022-05-09 14:10:50,tablet,Direct,product
7607,660,2024-10-29 16:37:14,tablet,Push Notification,product
7608,393,2022-09-07 20:43:20,mobile,Ads,checkout
7609,281,2021-10-09 21:55:50,mobile,Paid Social,cart
7610,248,2022-11-17 20:51:18,desktop,Ads,search
7611,260,2024-05-11 09:39:21,desktop,Paid Social,cart
7612,869,2023-02-03 13:06:21,tablet,Organic Search,home
7613,1361,2021-08-23 18:55:47,mobile,Direct,home
7614,522,2020-02-26 07:18:43,tablet,Paid Social,home
7615,239,2022-09-02 06:36:19,tablet,Organic Search,checkout
7616,818,2024-03-04 22:56:54,desktop,Paid Social,checkout
7617,178,2023-07-17 12:31:35,desktop,Push Notification,cart
7618,183,2024-10-13 06:40:47,desktop,Email,cart
7619,1893,2023-05-22 11:30:34,desktop,Push Notification,search
7620,172,2024-08-03 15:56:44,desktop,Organic Search,search
7621,154,2024-05-06 09:39:48,tablet,Push Notification,checkout
7622,731,2024-12-13 02:56:33,tablet,Email,cart
7623,1306,2020-08-15 20:55:18,mobile,Push Notification,product
7624,80,2022-10-24 04:32:02,desktop,Push Notification,search
7625,1388,2023-06-26 07:03:27,mobile,Direct,cart
7626,1930,2020-04-15 00:32:07,tablet,Organic Search,checkout
7627,379,2024-05-22 05:46:01,mobile,Organic Search,home
7628,86,2020-09-07 10:42:03,mobile,Direct,search
7629,1280,2022-01-23 06:43:27,mobile,Direct,cart
7630,1098,2024-01-20 04:12:22,tablet,Ads,cart
7631,963,2023-06-20 07:45:34,tablet,Paid Social,cart
7632,1725,2023-03-26 11:59:51,desktop,Organic Search,checkout
7633,581,2022-01-03 22:36:16,desktop,Organic Search,product
7634,981,2020-07-22 09:01:04,desktop,Paid Social,cart
7635,260,2021-09-28 09:06:00,mobile,Paid Social,product
7636,858,2022-12-21 17:09:24,desktop,Email,cart
7637,582,2020-04-26 23:58:46,mobile,Direct,product
7638,1359,2020-03-22 15:11:12,tablet,Push Notification,home
7639,1469,2022-02-07 21:05:12,tablet,Ads,product
7640,141,2020-01-14 18:55:05,mobile,Organic Search,search
7641,1650,2024-12-23 23:50:56,tablet,Organic Search,search
7642,126,2022-03-03 03:55:12,mobile,Paid Social,search
7643,1111,2024-01-19 23:00:18,mobile,Paid Social,search
7644,1895,2022-03-01 12:53:45,tablet,Paid Social,search
7645,1120,2024-07-18 15:58:01,mobile,Direct,cart
7646,1741,2020-07-08 16:07:50,tablet,Ads,search
7647,165,2020-08-02 16:44:04,desktop,Organic Search,cart
7648,521,2022-01-21 15:15:47,mobile,Push Notification,product
7649,494,2022-05-05 00:21:02,desktop,Paid Social,product
7650,1657,2023-11-14 22:44:47,mobile,Paid Social,product
7651,386,2021-10-30 05:13:01,tablet,Organic Search,checkout
7652,215,2024-12-10 16:41:48,desktop,Direct,home
7653,1716,2024-03-05 20:52:05,desktop,Email,search
7654,1924,2023-02-14 20:10:24,desktop,Organic Search,cart
7655,1143,2020-01-25 01:43:35,mobile,Email,cart
7656,105,2020-11-12 10:17:10,desktop,Email,home
7657,1192,2022-10-13 23:28:52,mobile,Ads,home
7658,1453,2020-06-21 19:36:25,mobile,Direct,search
7659,1179,2023-12-15 10:48:59,desktop,Email,checkout
7660,1621,2021-06-12 13:03:46,mobile,Email,home
7661,1383,2020-04-27 23:15:39,tablet,Direct,checkout
7662,758,2021-02-26 22:42:10,desktop,Email,search
7663,1662,2020-02-23 00:00:56,desktop,Paid Social,home
7664,547,2020-07-06 11:59:48,desktop,Paid Social,home
7665,733,2024-02-12 20:27:50,desktop,Paid Social,cart
7666,557,2021-01-07 07:18:04,desktop,Ads,checkout
7667,1188,2022-07-12 13:07:57,desktop,Ads,search
7668,1992,2021-03-20 23:23:43,desktop,Ads,checkout
7669,1000,2023-05-30 17:08:05,tablet,Ads,search
7670,1424,2024-02-23 04:20:15,mobile,Email,cart
7671,927,2020-10-05 03:39:47,mobile,Push Notification,checkout
7672,226,2023-11-26 12:06:33,mobile,Paid Social,search
7673,1352,2022-12-03 21:58:41,desktop,Ads,search
7674,976,2021-11-03 20:13:34,mobile,Paid Social,search
7675,1306,2023-06-16 06:23:38,mobile,Organic Search,home
7676,566,2024-06-18 09:33:56,tablet,Organic Search,home
7677,18,2024-12-02 14:22:10,mobile,Ads,product
7678,1600,2023-05-03 08:51:50,tablet,Paid Social,cart
7679,41,2020-11-24 21:05:26,desktop,Direct,checkout
7680,1189,2021-12-10 15:53:12,tablet,Organic Search,checkout
7681,37,2023-05-21 16:11:10,tablet,Push Notification,search
7682,1328,2021-09-09 11:22:24,desktop,Paid Social,product
7683,1697,2023-04-05 10:49:32,mobile,Push Notification,search
7684,1135,2024-11-07 19:13:13,mobile,Organic Search,checkout
7685,1831,2022-09-03 06:45:58,tablet,Direct,product
7686,1201,2023-06-12 03:23:03,desktop,Paid Social,checkout
7687,1565,2021-04-13 23:42:24,desktop,Ads,home
7688,521,2022-01-15 01:46:15,tablet,Ads,search
7689,1921,2024-03-16 00:47:04,mobile,Push Notification,search
7690,222,2023-11-10 15:16:18,mobile,Email,cart
7691,417,2024-11-12 14:37:01,mobile,Direct,search
7692,517,2024-06-17 05:38:36,mobile,Organic Search,product
7693,1962,2023-06-20 12:21:08,desktop,Ads,home
7694,729,2021-01-26 14:57:25,tablet,Paid Social,home
7695,241,2021-05-18 19:12:40,mobile,Paid Social,cart
7696,425,2022-05-15 14:14:37,mobile,Push Notification,search
7697,1371,2023-07-23 15:42:34,tablet,Email,cart
7698,998,2023-05-06 06:09:28,tablet,Ads,checkout
7699,320,2021-09-04 22:42:05,desktop,Paid Social,product
7700,240,2020-08-24 22:13:54,mobile,Paid Social,home
7701,1017,2022-01-03 01:55:18,mobile,Paid Social,product
7702,1654,2020-05-18 18:43:53,mobile,Direct,checkout
7703,994,2024-09-08 19:19:39,desktop,Organic Search,search
7704,1760,2020-03-18 13:44:51,desktop,Paid Social,checkout
7705,1280,2024-02-15 19:50:07,tablet,Paid Social,home
7706,301,2020-07-05 05:07:17,tablet,Email,product
7707,122,2023-11-18 17:07:13,mobile,Email,home
7708,1062,2023-02-18 11:48:21,tablet,Paid Social,product
7709,919,2021-11-30 16:23:10,desktop,Direct,home
7710,353,2020-08-05 17:20:55,tablet,Push Notification,search
7711,1468,2022-03-23 18:10:21,tablet,Email,product
7712,1662,2022-01-21 21:04:47,mobile,Direct,home
7713,392,2022-07-23 01:10:14,desktop,Paid Social,cart
7714,505,2022-10-06 19:13:59,mobile,Email,product
7715,1065,2022-10-19 09:21:35,tablet,Ads,cart
7716,1912,2021-07-06 03:14:42,desktop,Email,home
7717,1309,2024-01-24 17:53:15,mobile,Push Notification,product
7718,1596,2023-03-19 04:02:30,tablet,Push Notification,product
7719,1038,2020-03-20 09:38:16,mobile,Organic Search,checkout
7720,646,2020-10-23 02:01:34,tablet,Ads,cart
7721,1866,2021-08-04 03:40:29,mobile,Email,product
7722,1985,2022-07-23 06:06:15,tablet,Organic Search,product
7723,656,2021-07-21 08:37:23,tablet,Email,product
7724,312,2023-05-09 23:35:39,tablet,Direct,cart
7725,1401,2022-04-03 16:55:01,desktop,Email,search
7726,1992,2020-03-24 04:43:44,mobile,Email,home
7727,650,2022-02-05 23:23:10,mobile,Organic Search,checkout
7728,1656,2023-12-19 02:03:09,mobile,Paid Social,search
7729,1211,2020-11-27 18:59:21,desktop,Direct,search
7730,1345,2020-07-07 23:30:48,desktop,Push Notification,search
7731,810,2024-04-08 23:13:26,mobile,Ads,home
7732,653,2020-03-19 23:52:15,mobile,Organic Search,product
7733,479,2022-08-24 14:27:48,tablet,Ads,checkout
7734,1150,2020-01-06 13:50:22,mobile,Ads,search
7735,1096,2020-09-21 17:10:23,desktop,Push Notification,checkout
7736,1382,2023-12-08 04:15:12,desktop,Paid Social,search
7737,1643,2020-12-25 11:10:28,tablet,Paid Social,home
7738,125,2022-10-21 14:04:30,desktop,Email,product
7739,1538,2020-10-21 02:32:14,tablet,Organic Search,search
7740,1571,2023-02-17 22:27:05,mobile,Email,product
7741,1658,2024-09-19 23:25:21,desktop,Direct,checkout
7742,1955,2021-07-04 06:16:29,mobile,Email,checkout
7743,1471,2024-02-07 23:28:27,desktop,Email,product
7744,181,2024-06-27 04:35:31,mobile,Push Notification,home
7745,976,2023-03-01 06:15:21,desktop,Paid Social,checkout
7746,849,2021-06-21 16:09:32,mobile,Email,cart
7747,1333,2023-05-23 19:49:28,mobile,Direct,cart
7748,781,2024-12-27 10:19:50,tablet,Ads,product
7749,411,2021-03-30 21:33:17,tablet,Paid Social,product
7750,1908,2021-08-08 11:06:30,mobile,Email,search
7751,1826,2023-08-01 21:08:03,desktop,Email,search
7752,1789,2023-12-24 00:13:26,mobile,Direct,home
7753,1892,2024-04-12 04:21:27,desktop,Email,search
7754,184,2024-09-20 20:23:47,tablet,Ads,home
7755,1825,2020-06-14 11:26:34,tablet,Paid Social,search
7756,93,2022-07-13 08:13:36,mobile,Email,product
7757,173,2022-03-26 02:57:26,desktop,Ads,product
7758,481,2020-07-24 07:24:42,mobile,Paid Social,checkout
7759,708,2020-08-12 16:50:17,mobile,Organic Search,product
7760,977,2022-06-10 23:06:50,tablet,Organic Search,search
7761,253,2022-02-18 13:08:27,mobile,Organic Search,checkout
7762,1574,2021-01-03 04:27:12,desktop,Organic Search,product
