order_item_id,order_id,product_id,quantity,unit_price,discount
10833,4795,54,3,316.28,5
10834,3363,172,2,43.91,0
10835,5234,80,3,392.68,0
10836,9421,237,4,199.63,0
10837,7535,105,2,338.11,0
10838,9132,49,2,123.44,5
10839,3296,187,3,234.45,0
10840,7000,38,4,200.72,5
10841,7560,60,2,275.96,5
10842,2413,229,4,324.76,0
10843,7551,185,4,48.99,10
10844,1022,14,4,106.54,0
10845,2416,242,4,67.91,10
10846,9714,125,2,327.79,15
10847,3926,17,5,353.82,10
10848,3220,276,4,342.04,10
10849,9130,226,1,348.65,0
10850,2414,290,4,25.70,0
10851,7610,281,5,263.43,15
10852,4975,171,1,132.85,0
10853,7785,170,3,67.45,15
10854,7002,48,3,72.09,5
10855,2352,62,4,78.99,10
10856,2456,90,3,206.30,0
10857,1425,22,3,193.70,0
10858,6664,144,3,321.56,5
10859,3758,125,4,327.79,0
10860,5555,51,4,340.30,5
10861,2013,85,5,114.41,0
10862,2722,280,5,319.72,0
10863,4647,251,5,113.15,0
10864,1521,108,1,261.20,0
10865,1012,84,5,124.05,0
10866,7948,59,2,213.06,15
10867,2894,68,5,277.33,0
10868,3336,215,5,252.10,5
10869,8795,286,1,362.28,10
10870,9783,17,3,353.82,15
10871,3406,61,2,175.74,0
10872,3432,89,4,285.99,10
10873,9398,294,2,200.35,0
10874,205,263,5,116.93,0
10875,9457,164,4,395.54,5
10876,4932,137,3,288.60,0
10877,2670,299,3,277.33,0
10878,4612,29,5,34.87,0
10879,8148,98,5,115.13,0
10880,7309,156,3,344.64,5
10881,2815,217,2,395.04,0
10882,1346,23,1,393.39,0
10883,5833,268,2,226.31,0
10884,2465,63,5,199.37,0
10885,30,195,4,282.87,10
10886,5953,105,4,338.11,15
10887,2474,74,4,224.24,0
10888,5565,100,1,371.65,10
10889,1391,270,3,246.69,15
10890,5640,150,2,181.60,0
10891,1544,56,2,372.10,10
10892,7545,237,2,199.63,10
10893,9382,146,4,44.01,15
10894,162,217,5,395.04,0
10895,6852,65,5,76.41,0
10896,4185,134,4,378.20,15
10897,9544,214,4,163.02,5
10898,2449,68,3,277.33,15
10899,646,250,3,178.43,5
10900,398,195,1,282.87,10
10901,2275,33,2,330.23,0
10902,2524,35,1,335.83,0
10903,1068,107,2,65.37,0
10904,7909,182,3,183.61,15
10905,5455,226,3,348.65,0
10906,7421,192,4,90.00,5
10907,626,61,2,175.74,0
10908,68,184,4,200.81,0
10909,707,3,1,369.07,5
10910,806,13,5,97.73,10
10911,7330,259,4,201.35,10
10912,5955,19,1,20.40,5
10913,8835,198,5,116.63,10
10914,4660,182,3,183.61,0
10915,4022,28,4,82.43,15
10916,9412,201,2,68.26,0
10917,3609,191,2,226.42,5
10918,2988,282,3,381.21,0
10919,3457,211,1,323.51,0
10920,8701,297,4,30.06,5
10921,4611,124,2,320.32,15
10922,6468,244,1,146.67,15
10923,1645,297,4,30.06,5
10924,589,177,5,218.39,10
10925,3090,251,4,113.15,0
10926,6665,98,4,115.13,0
10927,4557,149,1,70.07,0
10928,2341,127,1,126.84,15
10929,4128,141,4,53.20,0
10930,6419,54,1,316.28,10
10931,5492,127,3,126.84,0
10932,8799,240,2,117.00,0
10933,5907,72,5,370.40,15
10934,4815,180,2,323.47,15
10935,742,248,4,149.84,15
10936,2164,193,2,85.60,0
10937,5205,219,3,30.27,10
10938,1416,62,1,78.99,0
10939,6896,46,1,252.91,15
10940,4797,72,2,370.40,10
10941,3237,96,1,264.06,5
10942,2718,294,3,200.35,0
10943,7158,207,1,326.57,0
10944,2838,201,5,68.26,15
10945,819,30,5,190.99,10
10946,7953,34,4,297.79,5
10947,2004,157,2,87.60,5
10948,5947,233,2,245.00,0
10949,7061,126,2,68.11,15
10950,7996,65,1,76.41,0
10951,5475,243,2,297.01,0
10952,3604,132,4,356.02,0
10953,2067,227,3,303.25,15
10954,1475,216,3,301.09,10
10955,4004,223,3,23.99,5
10956,3327,48,4,72.09,10
10957,3024,262,5,265.12,10
10958,2691,34,5,297.79,0
10959,33,268,4,226.31,5
10960,7600,34,1,297.79,0
10961,8966,63,1,199.37,0
10962,4818,167,2,245.05,5
10963,2524,237,3,199.63,0
10964,9591,109,3,97.22,15
10965,4188,131,5,91.11,0
10966,8858,277,3,219.37,10
10967,7975,97,5,234.59,10
10968,2617,195,3,282.87,5
10969,9537,143,1,374.36,0
10970,5160,250,2,178.43,5
10971,5419,83,5,80.10,0
10972,9190,172,1,43.91,10
10973,6908,138,3,331.78,15
10974,7931,34,3,297.79,15
10975,7936,44,2,57.92,0
10976,7413,2,2,340.09,0
10977,6530,236,1,383.46,15
10978,3976,295,2,307.36,5
10979,8334,197,3,208.34,10
10980,6766,128,1,220.39,0
10981,5746,161,5,291.83,0
10982,9683,67,4,134.74,0
10983,750,145,1,94.23,5
10984,4661,5,1,235.25,5
10985,664,113,1,75.33,5
10986,4686,68,3,277.33,5
10987,4111,7,2,263.49,0
10988,4550,226,3,348.65,15
10989,6281,250,4,178.43,0
10990,2795,264,5,38.50,0
10991,6110,5,2,235.25,10
10992,5622,199,1,378.96,5
10993,1151,95,2,69.49,0
10994,949,129,2,265.34,10
10995,5577,204,3,197.94,10
10996,2560,282,5,381.21,0
10997,3528,78,2,33.23,10
10998,3635,252,2,24.03,5
10999,1501,41,5,89.26,0
11000,767,274,5,53.21,5
11001,977,296,2,93.52,0
11002,2425,165,5,273.91,0
11003,5290,59,3,213.06,0
11004,9508,24,4,74.40,10
11005,8252,1,1,281.65,10
11006,3086,78,1,33.23,15
11007,8198,5,2,235.25,10
11008,5604,225,1,338.57,15
11009,3919,297,5,30.06,10
11010,744,37,2,258.60,0
11011,3376,237,4,199.63,15
11012,6348,263,4,116.93,15
11013,7967,197,3,208.34,0
11014,1471,273,4,341.96,10
11015,5046,261,1,297.20,0
11016,9182,258,2,171.69,5
11017,8278,71,4,167.32,5
11018,9695,290,3,25.70,0
11019,5860,191,4,226.42,5
11020,6321,196,5,160.55,0
11021,7771,236,3,383.46,0
11022,5677,74,2,224.24,5
11023,4402,229,4,324.76,5
11024,7673,124,3,320.32,15
11025,1989,261,5,297.20,5
11026,587,31,5,136.27,10
11027,4662,107,3,65.37,10
11028,987,139,5,321.64,10
11029,4940,289,4,90.69,0
11030,1622,196,4,160.55,0
11031,8000,97,1,234.59,15
11032,6647,18,2,318.44,10
11033,108,249,1,124.21,5
11034,8393,94,4,66.86,0
11035,9139,297,4,30.06,0
11036,7101,70,4,315.23,0
11037,8994,289,1,90.69,0
11038,6929,280,3,319.72,10
11039,554,210,5,211.85,0
11040,53,144,1,321.56,0
11041,9723,6,3,190.26,5
11042,3504,122,4,222.97,5
11043,1099,299,4,277.33,0
11044,9995,213,2,37.84,0
11045,5135,72,3,370.40,0
11046,6246,54,4,316.28,15
11047,6968,271,1,327.62,15
11048,384,49,3,123.44,0
11049,8199,69,2,156.10,5
11050,9688,8,3,357.93,0
11051,7796,210,5,211.85,0
11052,5198,222,3,345.59,15
11053,2913,43,1,232.40,0
11054,1420,229,4,324.76,0
11055,5237,32,4,318.14,10
11056,6771,83,3,80.10,15
11057,4834,217,3,395.04,0
11058,43,152,3,359.63,0
11059,3891,100,1,371.65,0
11060,4107,200,4,67.84,0
11061,1774,295,5,307.36,10
11062,7636,151,3,214.50,15
11063,2852,167,3,245.05,15
11064,5099,132,5,356.02,0
11065,3777,51,4,340.30,10
11066,6071,52,5,51.91,0
11067,2666,17,1,353.82,5
11068,6779,182,3,183.61,5
11069,8469,110,4,326.74,10
11070,7884,49,3,123.44,0
11071,8578,43,2,232.40,15
11072,7384,47,1,202.34,0
11073,5568,206,1,31.78,5
11074,2288,108,5,261.20,0
11075,636,167,5,245.05,15
11076,6564,54,3,316.28,0
11077,5852,90,5,206.30,0
11078,7776,69,3,156.10,10
11079,7726,205,1,150.21,0
11080,2300,204,2,197.94,15
11081,1716,256,5,343.78,5
11082,2265,198,1,116.63,0
11083,6553,228,4,335.11,5
11084,3172,90,2,206.30,5
11085,868,298,2,253.90,15
11086,6581,62,2,78.99,0
11087,9332,115,2,353.64,10
11088,1731,92,5,50.16,15
11089,2891,127,3,126.84,10
11090,5488,98,1,115.13,10
11091,8832,277,1,219.37,0
11092,7680,191,4,226.42,10
11093,4614,138,2,331.78,5
11094,9496,57,5,140.14,0
11095,5788,87,4,84.63,5
11096,1979,73,3,222.38,10
11097,8055,65,3,76.41,0
11098,9620,293,2,58.98,5
11099,4537,63,3,199.37,15
11100,5170,272,2,120.04,15
11101,3648,191,1,226.42,0
11102,8212,91,4,371.67,15
11103,8634,126,5,68.11,10
11104,5064,36,5,229.35,0
11105,3484,123,5,106.64,0
11106,396,97,1,234.59,15
11107,6475,256,4,343.78,0
11108,8615,272,2,120.04,15
11109,6360,254,3,396.05,0
11110,432,174,5,232.35,15
11111,9160,79,3,19.52,0
11112,3473,247,2,202.30,15
11113,535,157,2,87.60,10
11114,9316,15,2,254.29,0
11115,8646,206,1,31.78,0
11116,3517,292,2,136.17,10
11117,8135,36,4,229.35,10
11118,4219,187,5,234.45,10
11119,1756,68,1,277.33,15
11120,5821,51,2,340.30,5
11121,7465,2,3,340.09,15
11122,5709,134,4,378.20,0
11123,795,109,5,97.22,10
11124,8736,217,3,395.04,0
11125,6053,275,5,59.35,0
11126,3579,235,5,43.63,5
11127,9925,194,2,212.39,10
11128,1767,95,1,69.49,5
11129,3388,156,2,344.64,10
11130,8914,296,3,93.52,0
11131,6821,116,2,368.79,0
11132,3384,19,5,20.40,15
11133,8416,74,1,224.24,0
11134,5684,136,3,222.85,0
11135,2293,198,5,116.63,10
11136,7997,201,3,68.26,0
11137,5121,150,1,181.60,5
11138,5437,190,5,22.53,0
11139,9630,177,2,218.39,0
11140,6889,33,4,330.23,0
11141,4614,80,5,392.68,0
11142,7337,191,1,226.42,0
11143,5170,74,4,224.24,5
11144,8477,143,5,374.36,0
11145,992,187,5,234.45,10
11146,3255,138,3,331.78,0
11147,3882,38,2,200.72,10
11148,303,107,4,65.37,5
11149,5333,119,5,86.31,10
11150,9947,6,3,190.26,10
11151,3495,59,3,213.06,0
11152,1635,196,2,160.55,0
11153,9019,128,5,220.39,0
11154,4085,177,5,218.39,5
11155,8891,167,5,245.05,0
11156,906,166,1,314.43,10
11157,5819,22,3,193.70,0
11158,71,221,1,33.76,0
11159,8437,124,1,320.32,0
11160,4349,60,1,275.96,10
11161,7341,59,2,213.06,0
11162,1294,89,4,285.99,0
11163,994,32,2,318.14,5
11164,5321,282,3,381.21,5
11165,7312,48,2,72.09,0
11166,9777,121,2,251.05,0
11167,4988,20,1,344.16,10
11168,4915,14,5,106.54,0
11169,697,127,1,126.84,0
11170,4735,236,1,383.46,0
11171,3175,265,2,366.02,10
11172,9850,145,5,94.23,0
11173,7140,208,2,389.11,0
11174,5210,119,2,86.31,10
11175,3315,251,1,113.15,0
11176,8378,114,3,156.49,0
11177,1683,251,1,113.15,0
11178,7796,53,3,200.65,5
11179,2823,36,2,229.35,5
11180,6524,238,1,200.57,0
11181,8927,40,3,226.87,5
11182,9883,81,3,191.34,0
11183,606,190,4,22.53,10
11184,8517,210,5,211.85,5
11185,9031,284,4,111.58,10
11186,5685,270,2,246.69,0
11187,4580,3,3,369.07,5
11188,4957,43,2,232.40,5
11189,1300,29,5,34.87,10
11190,4702,123,5,106.64,0
11191,3276,138,5,331.78,15
11192,3815,104,4,188.19,0
11193,6400,273,1,341.96,0
11194,409,94,1,66.86,0
11195,6281,243,3,297.01,15
11196,9829,61,1,175.74,0
11197,3646,186,4,146.92,10
11198,62,251,2,113.15,0
11199,8114,203,5,6.30,0
11200,4800,42,3,309.17,15
11201,7138,292,1,136.17,0
11202,9990,290,1,25.70,15
11203,6383,30,2,190.99,5
11204,389,123,1,106.64,15
11205,737,274,1,53.21,10
11206,3670,175,3,372.30,0
11207,9015,241,3,101.41,0
11208,6493,124,3,320.32,0
11209,7215,97,5,234.59,10
11210,7995,138,1,331.78,0
11211,8887,161,1,291.83,5
11212,5776,267,4,208.17,0
11213,7755,106,2,66.50,0
11214,5318,5,1,235.25,5
11215,746,163,5,20.58,15
11216,2689,121,1,251.05,0
11217,5767,135,3,387.74,10
11218,7921,124,2,320.32,15
11219,8997,251,4,113.15,10
11220,3821,60,4,275.96,10
11221,889,187,2,234.45,0
11222,8865,211,3,323.51,5
11223,410,146,5,44.01,0
11224,682,218,4,385.74,15
11225,6920,114,3,156.49,5
11226,2659,181,1,259.05,0
11227,7388,298,2,253.90,10
11228,3688,297,2,30.06,0
11229,8806,146,5,44.01,0
11230,4104,49,5,123.44,0
11231,9540,192,2,90.00,0
11232,7675,43,1,232.40,15
11233,9809,212,2,324.30,0
11234,1731,122,5,222.97,5
11235,528,208,2,389.11,0
11236,5769,36,5,229.35,15
11237,9695,214,5,163.02,0
11238,3830,126,5,68.11,5
11239,9335,175,1,372.30,15
11240,4569,219,4,30.27,15
11241,5268,137,2,288.60,15
11242,4388,135,2,387.74,15
11243,4795,173,3,178.93,5
11244,2518,62,4,78.99,0
11245,3715,274,3,53.21,0
11246,7869,90,2,206.30,0
11247,7474,2,1,340.09,0
11248,55,265,5,366.02,0
11249,3826,75,3,347.15,0
11250,7299,197,3,208.34,0
11251,618,207,2,326.57,15
11252,1455,162,4,270.73,0
11253,919,235,4,43.63,10
11254,8907,14,3,106.54,15
11255,2261,137,1,288.60,0
11256,9889,133,1,47.71,0
11257,5743,185,3,48.99,10
11258,6810,206,5,31.78,0
11259,9495,168,5,156.48,0
11260,6037,56,3,372.10,0
11261,5387,209,2,188.28,0
11262,295,57,1,140.14,0
11263,9804,51,5,340.30,0
11264,7231,67,5,134.74,0
11265,9651,54,2,316.28,5
11266,6664,215,5,252.10,15
11267,7749,66,3,206.27,0
11268,9612,172,4,43.91,0
11269,5744,175,1,372.30,15
11270,4164,48,3,72.09,10
11271,3540,17,4,353.82,15
11272,2425,255,4,339.07,0
11273,5901,218,3,385.74,15
11274,2181,126,5,68.11,10
11275,4653,223,3,23.99,5
11276,5979,273,2,341.96,0
11277,8637,156,2,344.64,0
11278,8763,192,3,90.00,0
11279,4817,58,5,218.95,0
11280,4934,26,3,122.89,0
11281,6675,242,2,67.91,0
11282,1658,189,5,299.32,0
11283,6797,152,1,359.63,15
11284,8425,273,1,341.96,5
11285,9700,255,3,339.07,0
11286,7624,198,5,116.63,15
11287,3533,86,4,365.04,10
11288,7160,117,5,350.39,0
11289,6598,138,3,331.78,0
11290,8321,294,3,200.35,10
11291,1502,30,1,190.99,0
11292,8967,198,2,116.63,0
11293,6722,128,1,220.39,5
11294,8111,138,5,331.78,5
11295,6970,209,5,188.28,5
11296,3329,241,3,101.41,0
11297,8527,81,1,191.34,0
11298,8267,152,3,359.63,15
11299,7102,129,2,265.34,0
11300,5809,133,4,47.71,0
11301,2108,227,1,303.25,5
11302,6464,251,2,113.15,15
11303,2549,173,4,178.93,0
11304,1944,20,5,344.16,0
11305,7679,9,4,150.86,0
11306,607,216,3,301.09,0
11307,4838,155,4,190.98,0
11308,879,230,3,323.29,0
11309,9279,173,2,178.93,5
11310,1931,242,4,67.91,0
11311,122,171,3,132.85,10
11312,791,96,3,264.06,0
11313,2375,125,4,327.79,10
11314,450,218,3,385.74,0
11315,8021,249,1,124.21,10
11316,8845,166,2,314.43,0
11317,9161,33,3,330.23,0
11318,7967,101,1,167.15,0
11319,8670,109,2,97.22,5
11320,8849,57,3,140.14,5
11321,9399,37,2,258.60,0
11322,1973,160,1,132.63,0
11323,7070,260,3,294.26,5
11324,1814,208,3,389.11,10
11325,1072,162,1,270.73,0
11326,3872,240,5,117.00,10
11327,5795,81,4,191.34,0
11328,8353,34,1,297.79,0
11329,6684,146,3,44.01,0
11330,8215,207,4,326.57,0
11331,294,124,5,320.32,0
11332,4418,216,4,301.09,15
11333,4318,195,2,282.87,10
11334,4579,54,4,316.28,5
11335,9725,196,1,160.55,0
11336,7320,99,2,283.04,5
11337,1303,71,5,167.32,0
11338,6041,187,3,234.45,15
11339,5508,197,2,208.34,0
11340,1036,228,1,335.11,15
11341,5160,46,1,252.91,0
11342,2460,59,3,213.06,0
11343,2722,204,5,197.94,0
11344,423,96,4,264.06,0
11345,3049,14,4,106.54,0
11346,8645,73,3,222.38,5
11347,8981,176,5,367.34,15
11348,155,28,2,82.43,5
11349,2821,255,5,339.07,10
11350,702,79,5,19.52,0
11351,215,292,5,136.17,0
11352,5318,59,4,213.06,0
11353,6343,219,4,30.27,0
11354,2792,204,1,197.94,0
11355,6253,121,1,251.05,15
11356,2234,77,2,338.07,0
11357,3092,151,4,214.50,0
11358,9813,132,3,356.02,0
11359,6112,88,1,42.74,0
11360,8218,50,4,311.33,0
11361,2463,205,4,150.21,0
11362,7175,221,3,33.76,0
11363,8455,86,3,365.04,5
11364,880,260,1,294.26,10
11365,8072,63,5,199.37,0
11366,9710,283,3,390.13,15
11367,669,125,4,327.79,0
11368,8830,97,3,234.59,5
11369,376,218,4,385.74,0
11370,5174,212,1,324.30,10
11371,2669,166,5,314.43,0
11372,2613,11,3,176.97,0
11373,6385,286,5,362.28,0
11374,7071,56,3,372.10,0
11375,2821,116,5,368.79,0
11376,9386,11,1,176.97,0
11377,3144,231,1,64.44,15
11378,6146,131,3,91.11,5
11379,1942,73,1,222.38,0
11380,7280,171,2,132.85,0
11381,7205,61,5,175.74,0
11382,7549,291,1,25.51,5
11383,3831,69,5,156.10,0
11384,664,194,5,212.39,5
11385,6862,158,2,214.14,5
11386,6155,251,1,113.15,0
11387,9337,271,3,327.62,0
11388,7000,98,3,115.13,0
11389,8536,142,3,249.44,5
11390,9028,255,3,339.07,0
11391,8128,43,4,232.40,0
11392,1068,248,3,149.84,0
11393,4942,52,3,51.91,5
11394,356,45,3,382.91,15
11395,2655,250,4,178.43,5
11396,819,280,4,319.72,10
11397,8173,1,1,281.65,0
11398,6740,202,5,268.66,0
11399,8314,107,2,65.37,10
11400,2227,16,2,386.04,0
11401,309,133,1,47.71,0
11402,9829,182,3,183.61,0
11403,1047,225,3,338.57,0
11404,6674,190,4,22.53,15
11405,3707,182,4,183.61,0
11406,3946,118,4,351.34,5
11407,8133,98,3,115.13,0
11408,1343,79,4,19.52,5
11409,8945,286,2,362.28,0
11410,4843,71,5,167.32,0
11411,6504,295,5,307.36,0
11412,8035,283,4,390.13,0
11413,3199,184,4,200.81,0
11414,2911,148,1,119.97,0
11415,8240,246,5,62.04,0
11416,766,115,5,353.64,0
11417,7840,243,1,297.01,10
11418,325,165,2,273.91,0
11419,2851,104,5,188.19,10
11420,6153,212,4,324.30,15
11421,9400,49,2,123.44,0
11422,1474,229,3,324.76,15
11423,3808,26,1,122.89,0
11424,5613,241,4,101.41,0
11425,6656,159,2,217.33,0
11426,7678,75,1,347.15,15
11427,5848,150,4,181.60,10
11428,8044,120,4,388.54,10
11429,9873,83,3,80.10,0
11430,7953,85,3,114.41,0
11431,8938,284,5,111.58,0
11432,7401,209,2,188.28,10
11433,1428,58,1,218.95,10
11434,9575,190,1,22.53,15
11435,12,34,2,297.79,0
11436,4702,141,4,53.20,15
11437,1858,24,1,74.40,5
11438,8701,180,4,323.47,0
11439,7317,9,3,150.86,10
11440,2245,264,5,38.50,0
11441,3095,43,1,232.40,5
11442,9031,163,2,20.58,0
11443,6290,112,2,121.23,15
11444,5182,185,3,48.99,0
11445,5807,180,1,323.47,5
11446,4820,87,2,84.63,5
11447,7787,150,3,181.60,15
11448,5608,70,4,315.23,0
11449,1490,281,3,263.43,5
11450,6247,36,2,229.35,5
11451,3387,27,1,65.87,15
11452,8836,25,3,157.60,0
11453,2773,260,3,294.26,5
11454,3925,120,2,388.54,0
11455,5905,272,5,120.04,10
11456,905,119,2,86.31,15
11457,5610,226,1,348.65,0
11458,777,30,1,190.99,0
11459,9430,133,5,47.71,0
11460,6367,75,4,347.15,0
11461,6635,267,4,208.17,0
11462,8520,148,1,119.97,0
11463,9463,67,2,134.74,10
11464,1674,253,3,286.72,0
11465,5137,249,2,124.21,5
11466,3853,138,3,331.78,0
11467,166,281,3,263.43,5
11468,7964,195,3,282.87,0
11469,1751,88,4,42.74,0
11470,2222,34,2,297.79,0
11471,1350,196,5,160.55,10
11472,5800,216,5,301.09,0
11473,1823,179,4,237.43,5
11474,8678,106,2,66.50,15
11475,4291,225,2,338.57,15
11476,2769,7,4,263.49,5
11477,6481,250,4,178.43,0
11478,6777,106,4,66.50,0
11479,3072,137,3,288.60,0
11480,4962,112,4,121.23,15
11481,412,41,1,89.26,15
11482,9769,239,2,320.95,10
11483,7858,56,1,372.10,5
11484,4446,262,2,265.12,10
11485,6620,144,3,321.56,5
11486,862,76,3,297.26,15
11487,2236,66,1,206.27,5
11488,8750,246,2,62.04,10
11489,6312,258,5,171.69,15
11490,9431,238,2,200.57,5
11491,3203,180,5,323.47,0
11492,6507,14,2,106.54,5
11493,4318,229,4,324.76,0
11494,2748,115,2,353.64,0
11495,81,197,5,208.34,0
11496,8777,242,4,67.91,10
11497,8041,43,5,232.40,0
11498,6064,97,5,234.59,5
11499,8812,133,4,47.71,0
11500,3200,144,3,321.56,0
11501,4573,63,4,199.37,0
11502,147,80,3,392.68,15
11503,5036,104,3,188.19,15
11504,2975,243,5,297.01,10
11505,4375,261,4,297.20,0
11506,9412,44,5,57.92,15
11507,6410,294,1,200.35,0
11508,2858,165,3,273.91,0
11509,3745,282,5,381.21,5
11510,442,182,1,183.61,0
11511,1015,220,3,131.34,10
11512,7999,188,4,61.43,0
11513,1362,31,5,136.27,0
11514,8606,185,5,48.99,0
11515,4348,77,5,338.07,15
11516,8632,60,1,275.96,0
11517,8295,101,3,167.15,0
11518,8912,189,4,299.32,10
11519,3275,280,4,319.72,0
11520,404,143,5,374.36,0
11521,7560,86,4,365.04,10
11522,1422,296,3,93.52,15
11523,3274,182,1,183.61,0
11524,339,82,2,278.93,10
11525,2625,202,5,268.66,0
11526,8272,137,3,288.60,15
11527,1528,62,5,78.99,5
11528,1089,274,4,53.21,0
11529,6706,238,5,200.57,0
11530,8919,163,2,20.58,10
11531,7095,300,1,60.59,5
11532,4546,93,5,28.93,15
11533,3740,102,2,102.20,10
11534,5321,221,1,33.76,15
11535,9079,64,4,245.58,5
11536,587,191,4,226.42,10
11537,8572,164,2,395.54,0
11538,8027,253,4,286.72,0
11539,8882,130,5,200.63,5
11540,41,147,1,344.67,0
11541,4917,76,5,297.26,15
11542,1060,225,4,338.57,0
11543,9108,193,4,85.60,0
11544,1681,280,2,319.72,0
11545,8965,280,1,319.72,10
11546,6183,49,2,123.44,0
11547,6469,297,5,30.06,0
11548,7418,234,5,268.61,0
11549,6359,235,2,43.63,0
11550,5095,267,4,208.17,0
11551,1600,127,2,126.84,0
11552,5369,130,2,200.63,0
11553,2669,58,3,218.95,0
11554,2395,213,5,37.84,0
11555,9575,285,5,258.56,0
11556,3168,108,1,261.20,0
11557,2671,249,2,124.21,5
11558,1064,254,5,396.05,0
11559,2073,145,3,94.23,5
11560,2090,102,3,102.20,0
11561,5833,132,1,356.02,15
11562,2535,288,5,66.37,0
11563,1670,267,2,208.17,0
11564,3806,221,4,33.76,0
11565,5121,235,4,43.63,0
11566,4689,29,1,34.87,15
11567,3788,149,1,70.07,0
11568,1801,237,5,199.63,0
11569,4023,106,1,66.50,0
11570,7963,95,4,69.49,0
11571,8020,239,1,320.95,0
11572,8843,60,1,275.96,0
11573,7651,223,3,23.99,15
11574,7819,23,5,393.39,15
11575,7705,229,4,324.76,10
11576,6362,238,2,200.57,0
11577,7544,241,3,101.41,10
11578,9505,255,1,339.07,15
11579,6941,246,4,62.04,0
11580,2768,284,3,111.58,10
11581,6609,55,1,396.81,0
11582,7461,137,3,288.60,0
11583,2045,227,2,303.25,10
11584,2175,118,2,351.34,5
11585,9035,160,3,132.63,0
11586,9604,5,1,235.25,0
11587,7673,239,3,320.95,5
11588,6604,108,1,261.20,10
11589,5738,169,2,65.85,0
11590,3373,298,3,253.90,15
11591,8749,186,1,146.92,0
11592,2640,121,3,251.05,0
11593,4401,64,3,245.58,0
11594,2634,182,5,183.61,5
11595,7461,120,1,388.54,0
11596,7460,105,1,338.11,0
11597,7211,195,2,282.87,0
11598,8972,175,2,372.30,15
11599,4008,250,3,178.43,10
11600,5072,204,3,197.94,0
11601,7282,156,4,344.64,5
11602,3085,158,4,214.14,5
11603,9138,51,3,340.30,0
11604,3469,126,5,68.11,0
11605,3764,100,5,371.65,10
11606,8450,161,5,291.83,15
11607,9801,44,2,57.92,15
11608,9867,219,2,30.27,10
11609,3621,172,2,43.91,0
11610,3763,265,3,366.02,0
11611,2712,104,5,188.19,15
11612,2425,110,2,326.74,0
11613,6290,26,3,122.89,5
11614,9599,179,5,237.43,5
11615,90,229,3,324.76,10
11616,8735,115,1,353.64,0
11617,8648,258,1,171.69,15
11618,1511,80,2,392.68,0
11619,7241,57,3,140.14,0
11620,4930,97,4,234.59,10
11621,6054,226,3,348.65,10
11622,1319,145,1,94.23,0
11623,4238,63,2,199.37,5
11624,4612,297,2,30.06,0
11625,5747,58,1,218.95,0
11626,3475,100,2,371.65,10
11627,5717,119,2,86.31,0
11628,8607,292,5,136.17,10
11629,451,248,1,149.84,0
11630,4646,136,4,222.85,0
11631,8258,131,1,91.11,0
11632,9625,39,3,49.89,0
11633,1488,21,3,299.77,5
11634,3632,28,1,82.43,5
11635,3065,96,3,264.06,0
11636,9870,183,2,78.33,0
11637,4981,141,3,53.20,15
11638,4353,163,3,20.58,15
11639,3998,158,5,214.14,0
11640,859,209,5,188.28,5
11641,4217,265,2,366.02,0
11642,6545,246,1,62.04,0
11643,6705,269,3,79.59,5
11644,3793,119,2,86.31,0
11645,7681,37,2,258.60,0
11646,4230,276,1,342.04,10
11647,3343,152,5,359.63,5
11648,513,238,1,200.57,0
11649,1626,299,3,277.33,10
11650,6324,97,3,234.59,0
11651,3750,152,1,359.63,0
11652,1771,237,1,199.63,15
11653,6245,243,4,297.01,0
11654,9237,258,4,171.69,5
11655,469,5,1,235.25,15
11656,9870,63,5,199.37,5
11657,5750,132,4,356.02,0
11658,6307,124,3,320.32,10
11659,6526,265,3,366.02,0
11660,6848,25,4,157.60,10
11661,4560,141,5,53.20,10
11662,2848,30,4,190.99,0
11663,1422,85,3,114.41,15
11664,7587,49,1,123.44,10
11665,3255,265,1,366.02,0
11666,1086,211,3,323.51,0
11667,759,64,3,245.58,0
11668,7096,26,3,122.89,0
11669,5694,265,1,366.02,15
11670,2016,88,4,42.74,0
11671,164,138,1,331.78,10
11672,8269,140,2,120.30,0
11673,2680,180,2,323.47,15
11674,6626,127,5,126.84,15
11675,3010,74,1,224.24,10
11676,2888,249,5,124.21,15
11677,2835,255,3,339.07,15
11678,6898,159,2,217.33,10
11679,8073,129,5,265.34,0
11680,7038,43,1,232.40,5
11681,8505,228,1,335.11,5
11682,5246,148,5,119.97,0
11683,6615,224,2,8.13,15
11684,5335,40,1,226.87,0
11685,7798,12,5,161.29,0
11686,3839,202,4,268.66,0
11687,5104,288,1,66.37,0
11688,8154,38,2,200.72,0
11689,2822,154,3,343.92,0
11690,9659,206,1,31.78,5
11691,6419,227,5,303.25,0
11692,6515,104,3,188.19,5
11693,4595,91,1,371.67,15
11694,45,48,5,72.09,0
11695,5713,158,2,214.14,0
11696,1265,155,3,190.98,10
11697,9156,188,5,61.43,5
11698,2082,285,5,258.56,10
11699,1703,26,5,122.89,0
11700,5267,209,1,188.28,5
11701,4312,128,5,220.39,10
11702,6308,72,5,370.40,0
11703,3038,178,1,308.38,0
11704,8362,269,4,79.59,0
11705,2126,206,5,31.78,0
11706,693,166,3,314.43,5
11707,8934,174,5,232.35,5
11708,5227,137,5,288.60,5
11709,2563,92,3,50.16,5
11710,7692,4,2,296.68,10
11711,3874,135,1,387.74,0
